date,FEZ Price,EWJ Price,Z-Score,long_size,long_etf
2005-11-02,22.125038146972656,37.40928268432617,0.3694926194730318,-18474630.97365159,nan
2005-11-03,22.04798698425293,37.56121063232422,0.4141227379892597,-20706136.899462983,nan
2005-11-04,21.827842712402344,37.257320404052734,0.39779988675360134,-19889994.337680068,nan
2005-11-07,21.904890060424805,37.62199783325195,0.4538616147056024,-22693080.73528012,nan
2005-11-08,21.827842712402344,37.53082275390625,0.45110799093029275,-22555399.546514638,nan
2005-11-09,21.838844299316406,37.31809997558594,0.4075020702675789,-20375103.513378944,nan
2005-11-10,21.822338104248047,37.13576126098633,0.37517979869737195,-18758989.934868596,nan
2005-11-11,22.014970779418945,37.50043487548828,0.4087121479493168,-20435607.39746584,nan
2005-11-14,21.94891929626465,37.01420211791992,0.3268149826724684,-16340749.13362342,nan
2005-11-15,21.96542739868164,36.558349609375,0.2347475884741745,-11737379.423708726,nan
2005-11-16,21.800329208374023,36.983821868896484,0.34985515914048393,-17492757.957024198,nan
2005-11-17,22.081010818481445,37.9258918762207,0.4787657940910478,-23938289.70455239,nan
2005-11-18,22.262636184692383,38.138614654541016,0.4848269635297745,-24241348.176488724,nan
2005-11-21,22.367206573486328,38.381736755371094,0.511831956733807,-25591597.83669035,nan
2005-11-22,22.4827938079834,38.260169982910156,0.46560847633004343,-23280423.816502172,nan
2005-11-23,22.587358474731445,38.53367614746094,0.49853671614026046,-24926835.807013024,nan
2005-11-25,22.36170196533203,38.047447204589844,0.4477487706746294,-22387438.53373147,nan
2005-11-28,22.455272674560547,38.229774475097656,0.46504823452777644,-23252411.726388823,nan
2005-11-29,22.460777282714844,38.260169982910156,0.4698996980444216,-23494984.90222108,nan
2005-11-30,22.345186233520508,37.8651123046875,0.4154291014220176,-20771455.07110088,nan
2005-12-01,22.71945571899414,38.74639129638672,0.5142498815393441,-25712494.076967206,nan
2005-12-02,22.71393394470215,38.71601486206055,0.5094054814561715,-25470274.072808575,nan
2005-12-05,22.741474151611328,38.95912551879883,0.5514221295875705,-27571106.479378525,nan
2005-12-06,22.78549575805664,39.26301574707031,0.6020728957399722,-30103644.78699861,nan
2005-12-07,22.576351165771484,39.11106872558594,0.6132212243175321,-30661061.215876605,nan
2005-12-08,22.752464294433594,38.47289276123047,0.4545088482674782,-22725442.41337391,nan
2005-12-09,22.82952880859375,39.29340362548828,0.599413327157744,-29970666.357887197,nan
2005-12-12,23.159753799438477,39.99235153198242,0.6712807886632842,-33564039.43316421,nan
2005-12-13,23.308338165283203,40.32664108276367,0.707476424094022,-35373821.2047011,nan
2005-12-14,23.324861526489258,40.11391067504883,0.6627927721872656,-33139638.60936328,nan
2005-12-15,23.192766189575195,39.81003189086914,0.6293106104889412,-31465530.52444706,nan
2005-12-16,23.418415069580078,40.35702896118164,0.6919443056476283,-34597215.282381415,nan
2005-12-19,23.408510208129883,40.235469818115234,0.6701818671188242,-33509093.35594121,nan
2005-12-20,23.281770706176758,40.630516052246094,0.7718826692946528,-38594133.46473264,nan
2005-12-21,23.375438690185547,41.20793533325195,0.8661702121612536,-43308510.60806268,nan
2005-12-22,23.53524398803711,41.57261276245117,0.9061016603796362,-45305083.018981814,nan
2005-12-23,23.546268463134766,41.658042907714844,0.9206040045776692,-46030200.22888346,nan
2005-12-27,23.474634170532227,40.773006439208984,0.7620644967678635,-38103224.838393174,nan
2005-12-28,23.52972984313965,41.50545120239258,0.8940860165235834,-44704300.82617917,nan
2005-12-29,23.551774978637695,41.535980224609375,0.8957396034754638,-44786980.17377319,nan
2005-12-30,23.353391647338867,41.261314392089844,0.8808714477754861,-44043572.388774306,nan
2006-01-03,24.141401290893555,42.573612213134766,0.9830599986205742,-49152999.93102871,nan
2006-01-04,24.427940368652344,42.97036361694336,1.0045413868491038,-50227069.342455186,FEZ
2006-01-05,24.339759826660156,42.66517639160156,0.9622448036963994,-48112240.184819974,nan
2006-01-06,24.659374237060547,43.30606460571289,1.024864000228485,-51243200.01142425,FEZ
2006-01-09,24.466529846191406,43.51968765258789,1.104088213575473,-55204410.67877365,FEZ
2006-01-10,24.356313705444336,42.72621154785156,0.9709146106444211,-48545730.53222106,nan
2006-01-11,24.538143157958984,43.183982849121094,1.0246981954217094,-51234909.77108547,FEZ
2006-01-12,24.24608612060547,42.878807067871094,1.0221412325046606,-51107061.62523303,FEZ
2006-01-13,24.262630462646484,42.93984603881836,1.0308136417702773,-51540682.088513866,FEZ
2006-01-17,24.102825164794922,41.62753677368164,0.8061800999195674,-40309004.99597837,nan
2006-01-18,23.83833122253418,40.40678405761719,0.6197965373611263,-30989826.868056312,nan
2006-01-19,24.0091495513916,41.50545120239258,0.8006427398367758,-40032136.99183879,nan
2006-01-20,23.573822021484375,40.315223693847656,0.6535058442095404,-32675292.21047702,nan
2006-01-23,23.92097282409668,40.92560577392578,0.7048120226362599,-35240601.13181299,nan
2006-01-24,23.965070724487305,41.62753677368164,0.8330296975872047,-41651484.879360236,nan
2006-01-25,24.14690589904785,41.261314392089844,0.7262082779034628,-36310413.89517314,nan
2006-01-26,24.609785079956055,42.2073860168457,0.8203868951907243,-41019344.759536214,nan
2006-01-27,24.45549774169922,43.153472900390625,1.0348598738710564,-51742993.69355282,FEZ
2006-01-30,24.571218490600586,42.93984603881836,0.9706670187132268,-48533350.93566134,nan
2006-01-31,24.79163360595703,42.78724670410156,0.8979630979806786,-44898154.899033934,nan
2006-02-01,24.808162689208984,42.66517639160156,0.870948810785235,-43547440.53926175,nan
2006-02-02,24.527124404907227,42.0242805480957,0.8008092881628646,-40040464.40814323,nan
2006-02-03,24.36181640625,42.3905029296875,0.9044094104234854,-45220470.521174274,nan
2006-02-06,24.262630462646484,42.298954010009766,0.9058979360879028,-45294896.80439514,nan
2006-02-07,24.14690589904785,41.9937629699707,0.8689691906146498,-43448459.53073249,nan
2006-02-08,24.339759826660156,41.7496223449707,0.7837949639662131,-39189748.19831065,nan
2006-02-09,24.516103744506836,41.62753677368164,0.725628332839404,-36281416.6419702,nan
2006-02-10,24.422435760498047,41.444435119628906,0.708196894308218,-35409844.715410896,nan
2006-02-13,24.389366149902344,40.55937957763672,0.5421370604081276,-27106853.02040638,nan
2006-02-14,24.65387535095215,41.535980224609375,0.6809301823060462,-34046509.11530231,nan
2006-02-15,24.427940368652344,41.01715850830078,0.6238438847408747,-31192194.237043735,nan
2006-02-16,24.659374237060547,41.474945068359375,0.6679620902101738,-33398104.51050869,nan
2006-02-17,24.813671112060547,40.58989715576172,0.4653843052572053,-23269215.262860265,nan
2006-02-21,24.797147750854492,40.68144226074219,0.48644783563188737,-24322391.78159437,nan
2006-02-22,25.11123275756836,40.95612716674805,0.47876839640864294,-23938419.820432145,nan
2006-02-23,25.00102996826172,41.383392333984375,0.5835258064797861,-29176290.323989306,nan
2006-02-24,25.023080825805664,42.176883697509766,0.7338866018477378,-36694330.09238689,nan
2006-02-27,25.034095764160156,42.69569396972656,0.832860546943521,-41643027.347176045,nan
2006-02-28,24.764089584350586,42.11583709716797,0.7724678189939018,-38623390.94969509,nan
2006-03-01,25.006540298461914,42.51258087158203,0.8025409446425988,-40127047.23212994,nan
2006-03-02,24.978986740112305,41.87168884277344,0.6829956789572708,-34149783.94786354,nan
2006-03-03,24.868772506713867,41.29182815551758,0.5914572987501022,-29572864.93750511,nan
2006-03-06,24.736522674560547,41.01715850830078,0.5636983769627933,-28184918.848139666,nan
2006-03-07,24.516103744506836,40.55937957763672,0.5174347465161334,-25871737.32580667,nan
2006-03-08,24.560197830200195,40.834049224853516,0.5623760278648082,-28118801.39324041,nan
2006-03-09,24.57672882080078,41.261314392089844,0.6424318675632701,-32121593.378163505,nan
2006-03-10,24.989994049072266,41.7496223449707,0.6570583794865567,-32852918.974327832,nan
2006-03-13,25.16083335876465,42.176883697509766,0.707037375939757,-35351868.796987854,nan
2006-03-14,25.48044776916504,42.60413360595703,0.7280165168724254,-36400825.84362127,nan
2006-03-15,25.58513832092285,42.48206329345703,0.6838187548366464,-34190937.74183232,nan
2006-03-16,25.761474609375,42.0853157043457,0.5721194767006514,-28605973.83503257,nan
2006-03-17,25.799541473388672,42.66517639160156,0.6777200376726185,-33886001.883630924,nan
2006-03-20,25.782991409301758,43.183982849121094,0.7820659098040739,-39103295.49020369,nan
2006-03-21,25.595434188842773,42.66517639160156,0.7175024102687656,-35875120.51343828,nan
2006-03-22,25.827125549316406,43.21451187133789,0.779414148174631,-38970707.40873155,nan
2006-03-23,25.50166130065918,42.48206329345703,0.7000891879607456,-35004459.39803728,nan
2006-03-24,25.64508628845215,42.93984603881836,0.7613603839785512,-38068019.19892756,nan
2006-03-27,25.36927032470703,43.0924186706543,0.844857231057095,-42242861.55285475,nan
2006-03-28,25.154142379760742,42.573612213134766,0.7856675173557413,-39283375.86778706,nan
2006-03-29,25.3968505859375,43.763851165771484,0.9703499077262767,-48517495.38631383,nan
2006-03-30,25.854694366455078,44.099552154541016,0.9465431628466655,-47327158.14233328,nan
2006-03-31,25.722312927246094,43.946964263916016,0.9426047410462564,-47130237.05231282,nan
2006-04-03,25.87125587463379,44.67940902709961,1.0563345704257698,-52816728.52128849,FEZ
2006-04-04,26.09190559387207,44.67940902709961,1.01332792632925,-50666396.3164625,FEZ
2006-04-05,26.202213287353516,44.893035888671875,1.0334657751593768,-51673288.757968836,FEZ
2006-04-06,26.042247772216797,45.10667037963867,1.1062838261064545,-55314191.30532272,FEZ
2006-04-07,25.485111236572266,44.801483154296875,1.1553910461652845,-57769552.308264226,FEZ
2006-04-10,25.551307678222656,45.04563903808594,1.1900769656311871,-59503848.281559356,FEZ
2006-04-11,25.319625854492188,44.526817321777344,1.1341107799108932,-56705538.99554466,FEZ
2006-04-12,25.231361389160156,44.191104888916016,1.0858809126412803,-54294045.632064015,FEZ
2006-04-13,25.269987106323242,44.191104888916016,1.0783524078385538,-53917620.39192769,FEZ
2006-04-17,25.496145248413086,43.73331832885742,0.9450453431908369,-47252267.159541845,nan
2006-04-18,25.827125549316406,45.1677131652832,1.1601109067635471,-58005545.33817735,FEZ
2006-04-19,26.202213287353516,45.10667037963867,1.0751050872394812,-53755254.36197406,FEZ
2006-04-20,26.301511764526367,44.83200454711914,1.002216030198022,-50110801.50990111,FEZ
2006-04-21,26.50010108947754,45.10667037963867,1.0170440358551034,-50852201.79275517,FEZ
2006-04-24,26.55527114868164,44.83200454711914,0.9527560102252229,-47637800.51126115,nan
2006-04-25,26.57733726501465,44.92356491088867,0.9663010733079025,-48315053.665395126,nan
2006-04-26,26.753849029541016,45.38133239746094,1.0211203804880546,-51056019.02440273,FEZ
2006-04-27,26.786958694458008,45.3508186340332,1.0087195936279219,-50435979.68139609,FEZ
2006-04-28,26.72626304626465,45.1677131652832,0.9848608023964079,-49243040.11982039,nan
2006-05-01,26.742813110351562,45.320308685302734,1.0113773034118678,-50568865.17059339,FEZ
2006-05-02,27.018632888793945,46.05275344848633,1.1003776804444665,-55018884.02222332,FEZ
2006-05-03,26.753849029541016,45.930667877197266,1.1281908791416169,-56409543.95708084,FEZ
2006-05-04,27.06276512145996,46.17482376098633,1.115568523526241,-55778426.176312044,FEZ
2006-05-05,27.54267692565918,47.02934646606445,1.188583607091236,-59429180.3545618,FEZ
2006-05-08,27.4102725982666,47.27349090576172,1.2619763984671821,-63098819.9233591,FEZ
2006-05-09,27.54267692565918,47.45661544799805,1.2718622312514447,-63593111.56257223,FEZ
2006-05-10,27.54267692565918,46.785194396972656,1.140996140507965,-57049807.02539825,FEZ
2006-05-11,27.27788543701172,45.8696403503418,1.0141565786034725,-50707828.93017363,FEZ
2006-05-12,26.80901336669922,45.28977966308594,0.9925238841947687,-49626194.20973843,nan
2006-05-15,26.54974937438965,45.71703338623047,1.1263324526190337,-56316622.63095169,FEZ
2006-05-16,26.68766975402832,45.22874069213867,1.004277809252682,-50213890.4626341,FEZ
2006-05-17,25.600950241088867,43.79436492919922,0.936516433152609,-46825821.65763045,nan
2006-05-18,25.64508628845215,43.82489013671875,0.9338635562441967,-46693177.81220984,nan
2006-05-19,25.87125587463379,44.191104888916016,0.9611596372592279,-48057981.8629614,nan
